key_type,key,smiles
name,mol_id:TOX5345,CC(=O)C=Cc1ccco1
name,mol_id:TOX28816,COc1cc(CC(C)N)cc2c1OCO2
name,mol_id:TOX28817,CC(Cc1ccc2c(c1)OCO2)NO
name,mol_id:TOX28814,CCc1cc(OC)c(C[C@H](C)N)cc1OC
name,mol_id:TOX28815,CCc1cc(OC)c(C[C@@H](C)N)cc1OC
name,mol_id:TOX28812,COc1ccc(OC)c(CC(C)N)c1
name,mol_id:TOX28951,CC1(C)C2CC[C@]3(C)[C@H](C(=O)C=C4[C@@H]5C[C@@](C)(C(=O)O)CC[C@]5(C)CC[C@]43C)[C@@]2(C)CC[C@@H]1O[C@H]1O[C@H](C(=O)[O-])[C@@H](O)[C@H](O)[C@H]1O[C@@H]1O[C@H](C(=O)O)[C@@H](O)[C@H](O)[C@H]1O
name,mol_id:TOX28810,COc1cc(C[C@@H](C)N)c(OC)cc1C
name,mol_id:TOX21852,O=C(NC(O)C(Cl)(Cl)Cl)NC(O)C(Cl)(Cl)Cl
name,mol_id:TOX28818,CCNC(C)Cc1ccc2c(c1)OCO2
name,mol_id:TOX28819,CNC(C)Cc1ccc2c(c1)OCO2
name,mol_id:TOX86,CC=Cc1ccc(OC)cc1
name,mol_id:TOX87,C/C=C/c1ccc(OC)cc1
name,mol_id:TOX81,CCC1(CCC(C)C)C(=O)NC(=O)NC1=O
name,mol_id:TOX9275,CC[C@@H](N)CO
name,mol_id:TOX88,OC[C@@H](O)[C@H]1O[C@@H]2O[C@H](C(Cl)(Cl)Cl)O[C@@H]2[C@H]1O
name,mol_id:TOX28950,CC=C(CC)C(=O)NC(N)=O
name,mol_id:TOX31435,C[C@H]1C[C@H](O)c2ccsc2S1(=O)=O
name,mol_id:TOX1144,NNCCc1ccccc1
name,mol_id:TOX1145,c1ccc(OCC2CO2)cc1
name,mol_id:TOX1148,NNc1ccccc1
name,mol_id:TOX1142,CNC[C@H](O)c1cccc(O)c1
name,mol_id:TOX1415,CC(O)CN(CC(C)O)CC(C)O
name,mol_id:TOX1418,NC(Cc1c[nH]c2ccccc12)C(=O)O
name,mol_id:TOX1419,N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O
name,mol_id:TOX2143,C=CC(=O)OCC(C)O
name,mol_id:TOX13595,COC1=CC(=O)O[C@@H](/C=C/c2ccccc2)C1
name,mol_id:TOX24751,Nc1cc(S(=O)(=O)O)ccc1S(=O)(=O)O
name,mol_id:TOX24750,COc1ccc(N)c([N+](=O)[O-])c1
name,mol_id:TOX24753,CC(C)=CCCC(C)C=O
name,mol_id:TOX3369,CN1C(=O)CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc21
name,mol_id:TOX24755,C=CCOC(=O)CCC1CCCCC1
name,mol_id:TOX3819,Cc1cn([C@H]2C=C[C@@H](CO)O2)c(=O)[nH]c1=O
name,mol_id:TOX24757,CC(C)CCOC(=O)CC(C)C
name,mol_id:TOX24756,CC1=CC[C@H](CC=O)C1(C)C
name,mol_id:TOX3362,O=C(CCNNC(=O)c1ccncc1)NCc1ccccc1
name,mol_id:TOX3363,COC(=O)C1=C(C)NC(C)=C(C(=O)OCCN(C)Cc2ccccc2)C1c1cccc([N+](=O)[O-])c1
name,mol_id:TOX3817,C(=NC1CCCCC1)=NC1CCCCC1
name,mol_id:TOX3810,CC(C)(C)CC(C)(C)c1ccc(OCCOCC[N+](C)(C)Cc2ccccc2)cc1
name,mol_id:TOX3367,OCc1cccnc1
name,mol_id:TOX3364,O=C(OCC(COC(=O)c1cccnc1)(COC(=O)c1cccnc1)COC(=O)c1cccnc1)c1cccnc1
name,mol_id:TOX23909,CCOC(=O)C1=C(COCCN)NC(C)=C(C(=O)OC)C1c1ccccc1Cl.O=S(=O)(O)c1ccccc1
name,mol_id:TOX23908,CC(C=O)Cc1ccc2c(c1)OCO2
name,mol_id:TOX23902,CCCCN(CCCC)C(=O)N(CCCC)CCCC
name,mol_id:TOX18824,OC1OCCOC1O
name,mol_id:TOX18822,CC(C)(COC(=O)c1ccccc1)COC(=O)c1ccccc1
name,mol_id:TOX31444,C[C@H](N)C(=O)N[C@@H](C)C(=O)N[C@@]1(C)[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@@H]21
name,mol_id:TOX373,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)Cl)cc1
name,mol_id:TOX372,Clc1ccc(C(c2ccccc2Cl)C(Cl)Cl)cc1
name,mol_id:TOX371,Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1
name,mol_id:TOX370,CN(C)NC(=O)CCC(=O)O
name,mol_id:TOX375,Clc1ccc(C(c2ccc(Cl)cc2)C(Cl)(Cl)Cl)cc1
name,mol_id:TOX374,ClC(Cl)=C(c1ccc(Cl)cc1)c1ccc(Cl)cc1
name,mol_id:TOX379,C[C@]12CC[C@H]3[C@@H](CC=C4C[C@@H](O)CC[C@@]43C)[C@@H]1CCC2=O
name,mol_id:TOX378,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C
name,mol_id:TOX21220,O=C1NC(=O)[C@@H]2CC=CC[C@H]12
name,mol_id:TOX21224,OCCCCC(O)CO
name,mol_id:TOX4506,Nc1ccc(O)c(C(=O)O)c1
name,mol_id:TOX16226,CCCCCCCCOS(=O)(=O)[O-]
name,mol_id:TOX21045,CN[C@H]1C[C@@H](N)[C@H](O)[C@@H](O[C@@H]2O[C@H](CO)[C@H](O)[C@@H]3OC4(O[C@H]23)O[C@H](C(N)CO)[C@H](O)[C@H](O)[C@H]4O)[C@@H]1O
name,mol_id:TOX16229,CCCCCCCCCCOS(=O)(=O)[O-]
name,mol_id:TOX26623,Cc1cccn2c(=O)c(-c3nnn[n-]3)cnc12
name,mol_id:TOX26190,Nc1ncnc(Nc2ccccc2)n1
name,mol_id:TOX26621,CCC(=O)OC(OP(=O)(CCCCc1ccccc1)CC(=O)N1C[C@H](C2CCCCC2)C[C@H]1C(=O)[O-])C(C)C
name,mol_id:TOX26192,C[C@]12CC[C@H]3[C@@H](CCC4=C(Cl)C(=O)CC[C@@]43C)[C@@H]1CC[C@@H]2O
name,mol_id:TOX26195,COc1cc(C(=S)N2CCOCC2)cc(OC)c1OC
name,mol_id:TOX26626,CC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3C=C[C@]12C
name,mol_id:TOX26197,CCOc1ccc(NC(=S)Nc2ccc(OCC)cc2)cc1
name,mol_id:TOX26624,COC(=O)C1=C(C#N)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1
name,mol_id:TOX26199,O=C1CC[C@@H](C(=O)N2CSC[C@H]2C(=O)O)N1
name,mol_id:TOX26198,CCCCCCCCCC(=O)O[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C
name,mol_id:TOX26628,CCOc1ccccc1OCCN[C@H](C)Cc1ccc(OC)c(S(N)(=O)=O)c1
name,mol_id:TOX26999,COc1cccc(OC)c1C(=O)O
name,mol_id:TOX26998,CCCCP(CCCC)CCCC
name,mol_id:TOX27351,COc1ccc2cc(S(=O)(=O)N[C@H](CC(=O)N[C@H](Cc3ccc(CN4[C@@H](C)CCC[C@H]4C)cc3)C(=O)N(C)C(C)C)c3ccc4c(c3)OCO4)ccc2c1
name,mol_id:TOX26991,CO/N=C(/C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
name,mol_id:TOX26994,CCOC(=N)CC(=O)OCC
name,mol_id:TOX26446,C=C1[C@@H](n2cnc3c(=O)[nH]c(N)nc32)C[C@H](O)[C@H]1CO
name,mol_id:TOX26445,C[C@@H]1CC(=O)NN=C1c1ccc(NN=C(C#N)C#N)cc1
name,mol_id:TOX26444,Nc1nc(NC2CC2)c2ncn([C@@H]3C=C[C@@H](CO)C3)c2n1
name,mol_id:TOX26443,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1
name,mol_id:TOX26442,C#CCOC(C(=O)OCCN(C)C)(c1ccccc1)c1ccccc1
name,mol_id:TOX26440,N[C@@H](CSCCCO)C(=O)O
name,mol_id:TOX22281,O=C(O)C(=O)Cc1ccccc1
name,mol_id:TOX22280,CCOC(=O)C(SP(=S)(OC)OC)c1ccccc1
name,mol_id:TOX22285,CCOP(=O)(N=C1SCCS1)OCC
name,mol_id:TOX26449,O=C1[C@H]2CCCC[C@H]2C(=O)N1CCCCN1CCN(c2nsc3ccccc23)CC1
name,mol_id:TOX26448,O=C([O-])C[C@H](O)CC(O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1.O=C([O-])C[C@H](O)C[C@H](O)/C=C/c1c(C2CC2)nc2ccccc2c1-c1ccc(F)cc1
name,mol_id:TOX27356,CC(=O)S[C@H](C(=O)N[C@H]1Cc2ccccc2[C@H]2CCC[C@@H](C(=O)O)N2C1=O)C(C)C
name,mol_id:TOX27357,CCc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Br)cc1
name,mol_id:TOX4639,Brc1cccc(-c2ccccc2)c1
name,mol_id:TOX4638,Brc1ccccc1-c1ccccc1
name,mol_id:TOX31450,CCCC(=O)OCOC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1cccc(Cl)c1Cl
name,mol_id:TOX31452,Cc1onc(-c2ccccc2)c1C(=O)Cl
name,mol_id:TOX31453,COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1
name,mol_id:TOX31454,CC(Cc1ccccc1)NCCCCl
name,mol_id:TOX31455,COC[C@@H](NC(C)=O)C(=O)NCc1ccccc1
name,mol_id:TOX4637,Brc1ccccc1
name,mol_id:TOX31457,CNC(=O)c1c(I)c(NC(C)=O)c(I)c(C(=O)[O-])c1I
name,mol_id:TOX20668,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1
name,mol_id:TOX20661,CC(C)(Oc1ccc(Cl)cc1)C(=O)O
name,mol_id:TOX20662,Cc1cc(C(C#N)c2ccc(Cl)cc2)c(Cl)cc1NC(=O)c1cc(I)cc(I)c1O
name,mol_id:TOX20664,CC=CC(=O)N(CC)c1ccccc1C
name,mol_id:TOX20666,Cc1c(O)c(=O)ccn1C
name,mol_id:TOX28485,COc1cc(C(=O)NC2CCN(C)CC2)ccc1Nc1ncc2c(n1)N(C1CCCC1)CC(F)(F)C(=O)N2C
name,mol_id:TOX28484,O=C(O)c1cccc(N(Cc2cccnc2)c2ccc(OC(F)F)c(OC(F)F)c2)c1
name,mol_id:TOX28487,Cc1cc(F)ccc1-c1cc(N2CC[C@@H](O)[C@H]2CO)ncc1N(C)C(=O)C(C)(C)c1cc(C(F)(F)F)cc(C(F)(F)F)c1
name,mol_id:TOX28486,O=C(CCCCCCCCc1cccnc1)N1CCC(C=C(c2ccccc2)c2ccccc2)CC1
name,mol_id:TOX28481,Cn1c(=O)cc(Oc2ccc(F)cc2F)c2cnc(NCC(C)(C)O)nc21
name,mol_id:TOX28480,CS(=O)(=O)c1ccc([C@@H](CC2CCCC2)C(=O)Nc2cnccn2)cc1Cl
name,mol_id:TOX28483,CCCN(C1CCN(C(=O)C2CCNCC2)CC1)[C@@H]1CCc2ccc(OC)cc2C1
name,mol_id:TOX27710,CC(C)CC(O)Cc1ccccc1
name,mol_id:TOX27712,CC1(C)SC(C)(C)SC(C)(C)S1
name,mol_id:TOX27714,CC(=O)OC(c1ccccc1)C(Cl)(Cl)Cl
name,mol_id:TOX27715,C/C=C\c1ccc(OCC)c(O)c1
name,mol_id:TOX20599,CO[C@H]1C[C@@H]2CC[C@@H](C)[C@@](O)(O2)C(=O)C(=O)N2CCCC[C@H]2C(=O)O[C@H]([C@H](C)C[C@@H]2CC[C@@H](OCCO)[C@H](OC)C2)CC(=O)[C@H](C)C=C(C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C)C[C@H](C)C=CC=CC=C1C
name,mol_id:TOX28661,O=C(O)CSCC(=O)NC1CCSC1=O
name,mol_id:TOX28660,CCCCCCCCCCCCCCCC(=O)O[C@@H]1[C@@H](O)[C@@H](O)[C@@H]([C@H](NC(=O)[C@@H]2C[C@@H](CCC)CN2C)[C@H](C)Cl)O[C@@H]1SC
name,mol_id:TOX28663,CC(C)=CCOc1c2occc2cc2ccc(=O)oc12
name,mol_id:TOX28662,CCOC(=O)COc1ccc2c(=O)cc(-c3ccccc3)oc2c1
name,mol_id:TOX28665,NC[C@H]1O[C@H](O[C@@H]2[C@@H](N)C[C@@H](N)[C@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H](N)[C@H]3O)[C@H]2O)[C@H](N)[C@@H](O)[C@@H]1O
name,mol_id:TOX28664,N=C(N)NCCCCNC(=N)N
name,mol_id:TOX28667,CCN(CC)N(O)N=O.CCNCC
name,mol_id:TOX28666,O=C(O)[C@@H](O)[C@H](O)[C@H](O)[C@@H](O)C(=O)O
name,mol_id:TOX28668,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
name,mol_id:TOX27905,C[n+]1ccn(Cc2ccccc2)c1
name,mol_id:TOX27904,C=CCn1cc[n+](C)c1
name,mol_id:TOX27902,CCCCCCCC[N+](C)(CCCCCCCC)CCCCCCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F
name,mol_id:TOX2777,Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1
name,mol_id:TOX2774,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(N)=O)CS[C@H]12)c1ccco1
name,mol_id:TOX1607,CCCCCC(=O)O
name,mol_id:TOX1605,O=C(O)CCCCC(=O)O
name,mol_id:TOX1604,CCCCCC=O
name,mol_id:TOX1603,CCCCCC/C=C/CCCCCCCC(=O)O
name,mol_id:TOX1602,CCCCCCCCCCCCCCCC(=O)O
name,mol_id:TOX1601,O=C(C(Cl)(Cl)Cl)C(Cl)(Cl)Cl
name,mol_id:TOX1600,CCCCCCC(=O)O
name,mol_id:TOX1608,CCCC(=O)CC
name,mol_id:TOX6461,CC(C)C#N
name,mol_id:TOX5272,CCOC(=O)c1ccccc1N
name,mol_id:TOX5271,CCNc1ccccc1
name,mol_id:TOX2556,Nc1nc2c(ncn2COCCO)c(=O)[nH]1
name,mol_id:TOX2557,Nc1ncnc2[nH]cnc12
name,mol_id:TOX2555,Cc1ccc(/C(=C\CN2CCCC2)c2cccc(/C=C/C(=O)O)n2)cc1
name,mol_id:TOX2558,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
name,mol_id:TOX2559,Nc1ncnc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)OP(=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
name,mol_id:TOX618,N#Cc1ccc(C2CCCc3cncn32)cc1
name,mol_id:TOX619,CN(C)c1ccc(N=NS(=O)(=O)[O-])cc1
name,mol_id:TOX969,CC[N+](=O)[O-]
name,mol_id:TOX966,O=C(O)c1ccc([N+](=O)[O-])cc1
name,mol_id:TOX967,CCCC[N+](=O)[O-]
name,mol_id:TOX964,O=[N+]([O-])c1ccccc1
name,mol_id:TOX965,O=[N+]([O-])c1ccc2[nH]cnc2c1
name,mol_id:TOX962,COc1ccccc1[N+](=O)[O-]
name,mol_id:TOX13161,CNC(=O)O/N=C/C(C)(C)S(C)=O
name,mol_id:TOX960,O=[N+]([O-])c1ccc2c3c(cccc13)CC2
name,mol_id:TOX961,Nc1ccc([N+](=O)[O-])cc1
name,mol_id:TOX12569,Cc1nc(N(C)C)nc(OC(=O)N(C)C)c1C
name,mol_id:TOX25410,CCCCc1ccc2[nH]c(NC(=O)OC)nc2c1
name,mol_id:TOX25413,Clc1ccc(C(OCCN2CCCCC2)c2ccccc2)cc1
name,mol_id:TOX25412,NC(CO)C(=O)NNCc1ccc(O)c(O)c1O
name,mol_id:TOX25414,C=CC[N@@+]12CC[C@@]34c5ccccc5N5C=C6[C@H]7C[C@H]8[C@@]9(CC[N@@+]8(CC=C)C/C7=C/CO)c7ccccc7N(C=C([C@@H](C[C@@H]31)/C(=C\CO)C2)[C@H]54)[C@@H]69
name,mol_id:TOX25417,CCc1c(C)[nH]c2c1C(=O)C(CN1CCOCC1)CC2
name,mol_id:TOX25416,CCN(CC)c1cc(C)nc2ncnn12
name,mol_id:TOX25419,CC(Cc1ccc(O)cc1)NCC(O)c1cc(O)cc(O)c1
name,mol_id:TOX14674,CC(C)C1CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1
name,mol_id:TOX14676,CCOP(=S)(OCC)Oc1nc(Cl)n(C(C)C)n1
name,mol_id:TOX14673,COC(=O)c1ccc(I)cc1S(=O)(=O)[N-]C(=O)Nc1nc(C)nc(OC)n1
name,mol_id:TOX14672,II
name,mol_id:TOX1959,Oc1c(Br)cc(Br)cc1Br
name,mol_id:TOX1958,CCOC(=O)c1ccccc1O
name,mol_id:TOX1957,O=C(Oc1ccccc1)c1ccccc1O
name,mol_id:TOX1956,CCCCCCCCOC(=O)c1ccccc1C(=O)OCCCCCCCC
name,mol_id:TOX1953,CCOP(=S)(OCC)Oc1ccc(S(C)=O)cc1
name,mol_id:TOX1952,O=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1
name,mol_id:TOX7736,Cc1ccc(S(=O)(=O)[O-])cc1.[Na+]
name,mol_id:TOX7738,CC1C=[C-]C=C1.[C-]#[O+].[C-]#[O+].[C-]#[O+].[Mn+]
name,mol_id:TOX3600,O=C1C[C@@H]2OCC=C3CN4CC[C@]56c7ccccc7N1[C@H]5[C@H]2[C@H]3C[C@H]46
name,mol_id:TOX3603,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C
name,mol_id:TOX3602,O=C(O)CCC(=O)O
name,mol_id:TOX3605,CC1(C)[C@H](C(=O)O)N2C(=O)C[C@H]2S1(=O)=O
name,mol_id:TOX3607,COc1cc(NS(=O)(=O)c2ccc(N)cc2)nc(OC)n1
name,mol_id:TOX3606,CCn1ccc(NS(=O)(=O)c2ccc(N)cc2)nc1=O
name,mol_id:TOX3609,N=C(N)NS(=O)(=O)c1ccc(N)cc1
name,mol_id:TOX3608,COc1ncnc(NS(=O)(=O)c2ccc(N)cc2)c1OC
name,mol_id:TOX7656,CCCCC(CC)COC(=O)CS
name,mol_id:TOX7652,C=CC(=O)[O-]
name,mol_id:TOX7653,C=C(C)C(=O)O[C@@H]1C[C@H]2CC[C@]1(C)C2(C)C
name,mol_id:TOX7650,C=CC[N+](C)(C)CC=C
name,mol_id:TOX15784,CCOC(=O)/C=C(C)/C=C/C[C@@H](C)CCCC(C)C
name,mol_id:TOX15783,COC(C)(C)CCC[C@H](C)C/C=C/C(C)=C/C(=O)OC(C)C
name,mol_id:TOX7658,CCCCCCCCS(=O)(=O)Cl
name,mol_id:TOX23714,Cn1nnc2c(C(N)=O)ncn2c1=O
name,mol_id:TOX14924,O=C([O-])C(Cl)(Cl)Cl
name,mol_id:TOX14929,Cc1cc(C)c(C2=C(OC(=O)CC(C)(C)C)C3(CCCC3)OC2=O)c(C)c1
name,mol_id:TOX14928,CCC(C)(C)C(=O)OC1=C(c2cc(Cl)cc(Cl)c2)C(=O)OC12CCCCC2
name,mol_id:TOX5243,CCCCCCCCCCC1CO1
name,mol_id:TOX21418,CCC(CC)C(=O)O
name,mol_id:TOX21417,CCC(CO)(CO)[N+](=O)[O-]
name,mol_id:TOX21416,CCC(CC)CO
name,mol_id:TOX21411,Cc1cc(Br)ccc1NC(=O)CCl
name,mol_id:TOX21413,C=C(C)[C@@H]1CC=C(C)C(=O)C1
name,mol_id:TOX21412,O=C(CCl)NCO
name,mol_id:TOX26292,O=C(O)COc1ccccc1/C=N/NC(=O)c1ccncc1
name,mol_id:TOX26290,NCCC[C@H](N)CC(=O)N[C@H]1CNC(=O)[C@H]([C@H]2C[C@H](O)N=C(N)N2)NC(=O)/C(=C/NC(N)=O)NC(=O)[C@H](CO)NC(=O)[C@H](CO)NC1=O
name,mol_id:TOX26296,O=C(CN1CCN(Cc2ccc3c(c2)OCO3)CC1)N1c2ccccc2Sc2ccccc21
name,mol_id:TOX26297,O=[N+]([O-])c1cccc(S(=O)(=O)NCCNS(=O)(=O)c2cccc([N+](=O)[O-])c2)c1
name,mol_id:TOX26294,CCN(CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1
name,mol_id:TOX26295,OC(C#CCN1CCCC1)(c1ccccc1)c1ccccc1
name,mol_id:TOX26298,O=C1NC(=O)[C@H]2[C@@H]1[C@@H]1C=C[C@H]2C1
name,mol_id:TOX26299,CCCOC(=O)c1ccc(N)cc1
name,mol_id:TOX31599,CCCOC(=O)c1cncn1C(C)c1ccccc1
name,mol_id:TOX27474,SCCCCCCCCS
name,mol_id:TOX27477,C#CC1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3CC[C@@]21CC
name,mol_id:TOX27476,c1csc(SSc2cccs2)c1
name,mol_id:TOX31591,Nc1ccc2c(c1)CN1C(=O)c3ccccc3C1=N2
name,mol_id:TOX31590,COc1cc(S(N)(=O)=O)cc(C(=O)O)c1OC
name,mol_id:TOX31593,CC(=O)N1CCN(c2ccc(O)cc2)CC1
name,mol_id:TOX31592,CCc1ccc(C2CCNCC2)cc1
name,mol_id:TOX31595,COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1
name,mol_id:TOX31594,CCN(CC)c1ccc(C(=C2C=CC(=[N+](CC)CC)C=C2)c2cc(S(=O)(=O)[O-])ccc2S(=O)(=O)[O-])cc1
name,mol_id:TOX31597,CN1CCN(N)CC1
name,mol_id:TOX31596,Nc1nc(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2F)cc1I
name,mol_id:TOX5478,CC(=O)OC(C)C
name,mol_id:TOX5474,C=CC(C)(O)CCCC(C)CCCC(C)CCCC(C)C
name,mol_id:TOX6927,CCCCCCCCCCCCCCN(C)C
name,mol_id:TOX6926,CCCCCCCCCCCCCCO
name,mol_id:TOX6924,CCCCCCCCCCCCCCCCN(C)C
name,mol_id:TOX6922,OCCOCCOCCOCCO
name,mol_id:TOX6921,CCCCCCOCCOCCO
name,mol_id:TOX9159,CC(C)CC(C)CC(O)CC(C)C
name,mol_id:TOX9158,OCCN1CCN(CCO)CC1
name,mol_id:TOX9157,CCCCCC(C=O)=Cc1ccccc1
name,mol_id:TOX9154,O=C1CCCC1
name,mol_id:TOX9153,O=C(OCc1ccccc1)c1ccccc1
name,mol_id:TOX9152,COc1ccc(C)cc1[N+](=O)[O-]
name,mol_id:TOX9150,CCC(N)(CO)CO
name,mol_id:TOX5715,COC(=O)C1=C(C)NC(C)=C(C(=O)OC)C1c1ccccc1[N+](=O)[O-]
name,mol_id:TOX5716,O=C1c2ccccc2C(=O)C1(O)O
name,mol_id:TOX14070,O=C(Cl)C(Cl)(Cl)Cl
name,mol_id:TOX26876,CCC/C=C/C=C/C(=O)O[C@H]1/C(=C/C(=O)OC)C[C@H]2C[C@H]([C@@H](C)O)OC(=O)C[C@H](O)C[C@@H]3C[C@H](OC(C)=O)C(C)(C)[C@](O)(C[C@@H]4C/C(=C/C(=O)OC)C[C@H](C=CC(C)(C)[C@]1(O)O2)O4)O3
name,mol_id:TOX26872,Oc1ccc([Hg]Cl)cc1
name,mol_id:TOX26870,COC(COC(N)=O)C1=C(N2CC2)C(=O)C(C)=C(N2CC2)C1=O
name,mol_id:TOX26871,CC1C(=O)CC2C3(C)CCC2(C(C)C(=O)O)C(=O)C13
name,mol_id:TOX22149,COC(=O)CC(=O)C(C)(C)C
name,mol_id:TOX22146,COC(=O)c1cc(Cl)cc(Cl)c1
name,mol_id:TOX22145,COC(=O)C(Br)CBr
name,mol_id:TOX22143,COC(=O)Cc1cccc2ccccc12
name,mol_id:TOX22140,Cc1cccc(NC(=S)N(C)C)c1
name,mol_id:TOX20127,Nc1cccc(N)n1
name,mol_id:TOX20436,Nc1ncnc2c1ncn2[C@@H]1O[C@@H]2COP(=O)(O)O[C@H]2[C@H]1O
name,mol_id:TOX28624,CCCCCCCCCCCC[N+](C)(C)Cc1ccccc1
name,mol_id:TOX20438,CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-].CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)[O-]
name,mol_id:TOX20129,Nc1nc(=O)n([C@@H]2CS[C@H](CO)O2)cc1F
name,mol_id:TOX28878,NCCCC[C@H](NC(=O)[C@@H]1CCCN1C(=O)[C@@H]1CSSC[C@H](NC(=O)CNC(=O)CNC(=O)CN)C(=O)N[C@@H](Cc2ccc(O)cc2)C(=O)N[C@@H](Cc2ccccc2)C(=O)N[C@@H](CCC(N)=O)C(=O)N[C@@H](CC(N)=O)C(=O)N1)C(=O)NCC(N)=O
name,mol_id:TOX28879,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)([O-])[O-]
name,mol_id:TOX28874,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1
name,mol_id:TOX28875,Cc1nnc(C(C)C)n1C1C[C@H]2CC[C@H](C1)N2CC[C@H](NC(=O)C1CCC(F)(F)CC1)c1ccccc1
name,mol_id:TOX28876,COc1cc2c(c(OC)c1OC)-c1c(cc3c(c1OC)OCO3)C[C@@H](C)[C@](C)(O)C2
name,mol_id:TOX28870,Cn1cnc2c(F)c(Nc3ccc(Br)cc3Cl)c(C(=O)NOCCO)cc21
name,mol_id:TOX28871,O=C(NOCC1CC1)c1ccc(F)c(F)c1Nc1ccc(I)cc1Cl
name,mol_id:TOX28872,CCCCCCCCCCCCCCCCCCOP(=O)([O-])OC1CC[N+](C)(C)CC1
name,mol_id:TOX28873,COc1cc2c(N3CCN(C(=O)Nc4ccc(OC(C)C)cc4)CC3)ncnc2cc1OCCCN1CCCCC1
name,mol_id:TOX1382,ClC=C(Cl)Cl
name,mol_id:TOX1380,ClCC(Cl)Cl
name,mol_id:TOX1381,CC(Cl)(Cl)Cl
name,mol_id:TOX1386,Oc1c(Cl)cc(Cl)cc1Cl
name,mol_id:TOX1387,CC(Oc1cc(Cl)c(Cl)cc1Cl)C(=O)O
name,mol_id:TOX1384,FC(Cl)(Cl)Cl
name,mol_id:TOX1385,O=C1c2ccccc2C(=O)N1SC(Cl)(Cl)Cl
name,mol_id:TOX1388,O=C(O)COc1cc(Cl)c(Cl)cc1Cl
name,mol_id:TOX1389,COP(=O)(OC)C(O)C(Cl)(Cl)Cl
name,mol_id:TOX25646,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C
name,mol_id:TOX6633,CN(C)C1CCCCC1
name,mol_id:TOX6631,O=C(Cl)c1ccccc1
name,mol_id:TOX25649,C[C@@H](N)C(=O)O
name,mol_id:TOX17522,CCOP(=S)(OCC)SC(CCl)N1C(=O)c2ccccc2C1=O
name,mol_id:TOX17523,CCOP(=O)(OCC)Oc1cc(C)nc(C(C)C)n1
name,mol_id:TOX17527,CCOc1ccc(NC(=O)OC(C)C)cc1OCC
name,mol_id:TOX1168,CCCCCCCCS(=O)C(C)Cc1ccc2c(c1)OCO2
